X,Y,LabSampleId,SiteCode,CocSampleId,SampleType,LabName,LabJobName,Matrix,CollectionDate,AnalysisMethod,DilutionFactor,AnalysisDate,Duplicate,Unit,Watershed,Waterbody,LocationCode,HUC10,HUC8,Project,Description,AdditionalDescription,VisitID,SampleDepth,Longitude,Latitude,CAS307244_PFHxA,CAS307244_PFHxAFlag,CAS307244_PFHxAMdl,CAS307244_PFHxARl,CAS307551_PFDoA,CAS307551_PFDoAFlag,CAS307551_PFDoAMdl,CAS307551_PFDoARl,CAS335671_PFOA,CAS335671_PFOAFlag,CAS335671_PFOAMdl,CAS335671_PFOARl,CAS335762_PFDA,CAS335762_PFDAFlag,CAS335762_PFDAMdl,CAS335762_PFDARl,CAS335773_PFDS,CAS335773_PFDSFlag,CAS335773_PFDSMdl,CAS335773_PFDSRl,CAS355464_PFHxS,CAS355464_PFHxSFlag,CAS355464_PFHxSMdl,CAS355464_PFHxSRl,CAS356025_33FTCA,CAS356025_33FTCAFlag,CAS356025_33FTCAMdl,CAS356025_33FTCARl,CAS375224_PFBA,CAS375224_PFBAFlag,CAS375224_PFBAMdl,CAS375224_PFBARl,CAS375735_PFBS,CAS375735_PFBSFlag,CAS375735_PFBSMdl,CAS375735_PFBSRl,CAS375859_PFHpA,CAS375859_PFHpAFlag,CAS375859_PFHpAMdl,CAS375859_PFHpARl,CAS375928_PFHpS,CAS375928_PFHpSFlag,CAS375928_PFHpSMdl,CAS375928_PFHpSRl,CAS375951_PFNA,CAS375951_PFNAFlag,CAS375951_PFNAMdl,CAS375951_PFNARl,CAS376067_PFTeA,CAS376067_PFTeAFlag,CAS376067_PFTeAMdl,CAS376067_PFTeARl,CAS646833_PFecHS,CAS646833_PFecHSFlag,CAS646833_PFecHSMdl,CAS646833_PFecHSRl,CAS754916_PFOSA,CAS754916_PFOSAFlag,CAS754916_PFOSAMdl,CAS754916_PFOSARl,CAS812704_73FTCA,CAS812704_73FTCAFlag,CAS812704_73FTCAMdl,CAS812704_73FTCARl,CAS1763231_PFOS,CAS1763231_PFOSFlag,CAS1763231_PFOSMdl,CAS1763231_PFOSRl,CAS2058948_PFUnA,CAS2058948_PFUnAFlag,CAS2058948_PFUnAMdl,CAS2058948_PFUnARl,CAS2355319_NMeFOSAA,CAS2355319_NMeFOSAAFlag,CAS2355319_NMeFOSAAMdl,CAS2355319_NMeFOSAARl,CAS2706903_PFPeA,CAS2706903_PFPeAFlag,CAS2706903_PFPeAMdl,CAS2706903_PFPeARl,CAS2706914_PFPeS,CAS2706914_PFPeSFlag,CAS2706914_PFPeSMdl,CAS2706914_PFPeSRl,CAS2991506_NEtFOSAA,CAS2991506_NEtFOSAAFlag,CAS2991506_NEtFOSAAMdl,CAS2991506_NEtFOSAARl,CAS13252136_GenX,CAS13252136_GenXFlag,CAS13252136_GenXMdl,CAS16517116_PFODA,CAS16517116_PFODAFlag,CAS16517116_PFODAMdl,CAS13252136_GenXRl,CAS16517116_PFODARl,CAS27619972_62FTS,CAS27619972_62FTSFlag,CAS27619972_62FTSMdl,CAS27619972_62FTSRl,CAS30334691_PFBSA,CAS30334691_PFBSAFlag,CAS30334691_PFBSAMdl,CAS30334691_PFBSARl,CAS39108344_82FTS,CAS39108344_82FTSFlag,CAS39108344_82FTSMdl,CAS39108344_82FTSRl,CAS41997131_PFHxSA,CAS41997131_PFHxSAFlag,CAS41997131_PFHxSAMdl,CAS41997131_PFHxSARl,CAS67905195_PFHxDA,CAS67905195_PFHxDAFlag,CAS67905195_PFHxDAMdl,CAS67905195_PFHxDARl,CAS68259121_PFNS,CAS68259121_PFNSFlag,CAS68259121_PFNSMdl,CAS68259121_PFNSRl,CAS72629948_PFTriA,CAS72629948_PFTriAFlag,CAS72629948_PFTriAMdl,CAS72629948_PFTriARl,CAS756426581_F53BMajor,CAS756426581_F53BMajorFlag,CAS756426581_F53BMajorMdl,CAS756426581_F53BMajorRl,CAS757124724_42FTS,CAS757124724_42FTSFlag,CAS757124724_42FTSMdl,CAS757124724_42FTSRl,CAS763051929_F53BMinor,CAS763051929_F53BMinorFlag,CAS763051929_F53BMinorMdl,CAS763051929_F53BMinorRl,CAS914637493_53FTCA,CAS914637493_53FTCAFlag,CAS914637493_53FTCAMdl,CAS914637493_53FTCARl,CAS919005144_ADONA,CAS919005144_ADONAFlag,CAS919005144_ADONAMdl,CAS919005144_ADONARl,CreatedUser,CreatedDate,LastEditedUser,LastEditedDate,GlobalID,OBJECTID
581747.991118355,205877.266871765,320-76029-9,25-AC-0030,130389 Ackley Creek 005,,Eurofins TestAmerica,320-76029-1,H2O,2021/07/08 00:00:00+00,537 (modified),1,2021/07/12 00:00:00+00,1,ng/L,Kalamazoo,Ackely Creek,130389,0405000303,04050003,WCMP,15 Mile Rd,Prob Site ID: 005,,,-85.0054,42.399,0.8,J,0.5,1.7,0.48,K,0.48,1.7,0.74,K,0.74,1.7,0.27,K,0.27,1.7,0.28,K,0.28,1.7,0.49,K,0.49,1.7,,,,,4.7,,2.1,4.3,0.62,J,0.17,1.7,0.54,J,0.22,1.7,0.16,K,0.16,1.7,0.23,K,0.23,1.7,0.63,K,0.63,1.7,,,,,0.85,K,0.85,1.7,,,,,0.47,K,0.47,1.7,0.95,K,0.95,1.7,1,K,1,4.3,0.61,J,0.43,1.7,0.26,K,0.26,1.7,1.1,K,1.1,4.3,1.3,K,1.3,,,,3.5,,2.2,K,2.2,4.3,,,,,0.4,K,0.4,1.7,,,,,,,,,0.32,K,0.32,1.7,1.1,K,1.1,1.7,0.21,K,0.21,1.7,0.21,K,0.21,1.7,0.28,K,0.28,1.7,,,,,0.35,K,0.35,1.7,,,,,{5B65ACE8-46CD-4907-97C9-0AA673F43115},2438
571659.476328261,204150.99423525,320-64363-7,25-WDC-0020,130390FR Wanadoqa Creek 27,Replicate,TestAmerica,320-64363-1,H2O,2020/09/03 00:00:00+00,537 (modified),1,2020/09/09 00:00:00+00,2,ng/L,Kalamazoo,Wanadoga Creek,130390,0405000303,04050003,WCMP,Huntington Rd,Prob Site ID: 275,,,-85.1282,42.3845,1.5,J,0.59,2,0.56,K,0.56,2,0.9,J,0.87,2,0.32,K,0.32,2,0.33,K,0.33,2,0.41,J B,0.17,2,,,,,4.1,,0.36,2,0.87,J,0.2,2,0.59,J,0.25,2,0.19,K,0.19,2,0.28,K,0.28,2,0.3,K,0.3,2,,,,,0.57,J B,0.36,2,,,,,0.55,K,0.55,2,1.1,K,1.1,2,3.2,K,3.2,20,2.6,,0.5,2,0.31,K,0.31,2,1.9,K,1.9,20,1.5,K,1.5,,,,4.1,,2,K,2,20,,,,,2,K,2,20,,,,,,,,,0.16,K,0.16,2,1.3,K,1.3,2,0.24,K,0.24,2,5.3,K,5.3,20,0.33,K,0.33,2,,,,,0.18,K,0.18,2,,,,,{3283EC30-D5D4-4E3E-B4D7-76A74A684DEF},2489
593193.650272259,197263.836474825,320-81668-8,25-EBD-0020,130391 Eaton and Baker Dra,,Eurofins TestAmerica,320-81668-1,H2O,2021/11/10 00:00:00+00,537 (modified),1,2021/11/15 00:00:00+00,1,ng/L,Kalamazoo,Eaton and Baker Drain,130391,0405000304,04050003,WCMP,u/s J Drive North,Prob Site ID: 081,,,-84.867791,42.32009,0.49,K,0.49,1.7,0.47,K,0.47,1.7,0.72,K,0.72,1.7,0.26,K,0.26,1.7,0.27,K,0.27,1.7,0.48,K,0.48,1.7,,,,,2.2,J,2,4.2,0.27,J,0.17,1.7,0.21,K,0.21,1.7,0.16,K,0.16,1.7,0.23,K,0.23,1.7,0.62,K,0.62,1.7,,,,,0.83,K,0.83,1.7,,,,,0.46,K,0.46,1.7,0.93,K,0.93,1.7,1,K,1,4.2,0.42,K,0.42,1.7,0.25,K,0.25,1.7,1.1,K,1.1,4.2,1.3,K,1.3,,,,3.4,,2.1,K,2.1,4.2,,,,,0.39,K,0.39,1.7,,,,,,,,,0.31,K,0.31,1.7,1.1,K,1.1,1.7,0.2,K,0.2,1.7,0.2,K,0.2,1.7,0.27,K,0.27,1.7,,,,,0.34,K,0.34,1.7,,,,,{BAA0255C-F105-4425-AA52-4ED4B9EF91F0},2502
581747.991118355,205877.266871765,320-64363-8,25-AC-0030,130389 Ackely Creek 005,,TestAmerica,320-64363-1,H2O,2020/09/03 00:00:00+00,537 (modified),1,2020/09/09 00:00:00+00,1,ng/L,Kalamazoo,Ackely Creek,130389,0405000303,04050003,WCMP,15 Mile Rd,Prob Site ID: 005,,,-85.0054,42.399,0.7,J,0.59,2,0.56,K,0.56,2,1.1,J,0.86,2,0.31,K,0.31,2,0.32,K,0.32,2,0.33,J B,0.17,2,,,,,4.5,,0.36,2,0.2,K,0.2,2,0.76,J,0.25,2,0.19,K,0.19,2,0.4,J,0.27,2,0.29,K,0.29,2,,,,,0.36,K,0.36,2,,,,,0.89,J,0.55,2,1.1,K,1.1,2,3.1,K,3.1,20,1.1,J,0.5,2,0.3,K,0.3,2,1.9,K,1.9,20,1.5,K,1.5,,,,4.1,,2,K,2,20,,,,,2,K,2,20,,,,,,,,,0.16,K,0.16,2,1.3,K,1.3,2,0.24,K,0.24,2,5.3,K,5.3,20,0.32,K,0.32,2,,,,,0.18,K,0.18,2,,,,,{66C2064A-CBBE-4CC7-89B0-3731AE34CF4F},2577
552722.296026582,197431.860911751,25-KR-0190,25-KR-0190,,,MSU-Kannan,,Water,2001/02/13 00:00:00+00,,0,,1,ng/L,Kalamazoo,Kalamazoo River (Upper),390057,0405000305,04050003,WCMP,"G Avenue Bridge, City of Augusta",,,,-85.35889,42.3256,,,,,,,,,24.19,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.16,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{CFFB19DE-EB5F-43ED-83B7-F2A809CDB893},2619
513304.725383378,214425.436607408,320-75746-3,25-UKR1-0020,030653 Unnamed Trib to Kal,,Eurofins TestAmerica,320-75746-1,H2O,2021/07/01 00:00:00+00,537 (modified),1,2021/07/09 00:00:00+00,1,ng/L,Kalamazoo,Unnamed Trib to Kalamazoo River,030653,0405000309,04050003,WCMP,d/s 30th St.,Prob Site ID: 099,,,-85.836746,42.480481,1.3,J,0.56,1.9,0.53,K,0.53,1.9,1.8,J,0.82,1.9,0.58,J B,0.3,1.9,0.31,K,0.31,1.9,0.55,K,0.55,1.9,,,,,5.4,,2.3,4.8,0.69,J,0.19,1.9,1,J,0.24,1.9,0.18,K,0.18,1.9,0.55,J,0.26,1.9,0.71,K,0.71,1.9,,,,,0.99,J,0.95,1.9,,,,,2.2,,0.52,1.9,1.1,K,1.1,1.9,1.2,K,1.2,4.8,0.87,J,0.47,1.9,0.29,K,0.29,1.9,1.3,K,1.3,4.8,1.4,K,1.4,,,,3.9,,2.4,K,2.4,4.8,,,,,0.44,K,0.44,1.9,,,,,,,,,0.36,K,0.36,1.9,1.3,K,1.3,1.9,0.23,K,0.23,1.9,0.23,K,0.23,1.9,0.31,K,0.31,1.9,,,,,0.39,K,0.39,1.9,,,,,{32EA34D8-7ACF-4B1D-B9B0-06952A97110F},2624
516311.370612114,238023.272168913,320-73604-5,25-RR-0120,030654 Rabbit River 291,,Eurofins TestAmerica,320-73604-1,H2O,2021/05/12 00:00:00+00,537 (modified),1,2021/05/19 00:00:00+00,1,ng/L,Kalamazoo,Rabbit River,030654,0405000308,04050003,WCMP,u/s 26th St.,Prob Site ID: 291,,,-85.79937,42.6929,1.6,J,0.57,2,0.54,K,0.54,2,1.2,J,0.83,2,0.3,K,0.3,2,0.31,K,0.31,2,0.59,J,0.56,2,,,,,2.4,K,2.4,4.9,1.3,J,0.2,2,0.82,J I,0.25,2,0.19,K,0.19,2,0.26,K,0.26,2,0.72,K,0.72,2,,,,,0.96,K,0.96,2,,,,,0.73,J,0.53,2,1.1,K,1.1,2,1.2,K,1.2,4.9,1.3,J,0.48,2,0.29,K,0.29,2,1.3,K,1.3,4.9,1.5,K,1.5,,,,3.9,,2.5,K,2.5,4.9,,,,,0.45,K,0.45,2,,,,,,,,,0.36,K,0.36,2,1.3,K,1.3,2,0.24,K,0.24,2,0.24,K,0.24,2,0.31,K,0.31,2,,,,,0.39,K,0.39,2,,,,,{382C1BD1-5C95-43D2-A349-D1505CE8B29E},2672
571659.476328261,204150.99423525,320-61044-6,25-WDC-0020,130390-Wanadoga Creek-275,,TestAmerica Sacramento,320-61044-1,Water,2020/05/20 00:00:00+00,537 (modified),1,2020/05/28 00:00:00+00,1,ng/L,Kalamazoo,Wanadoga Creek,130390,0405000303,04050003,WCMP,Huntington Rd,Prob Site ID: 275,,,-85.1282,42.3845,1.7,J,0.51,1.8,0.48,K,0.48,1.8,1.1,J,0.74,1.8,0.27,K,0.27,1.8,0.28,K,0.28,1.8,0.41,J B,0.15,1.8,,,,,5.5,B,0.31,1.8,0.73,J,0.18,1.8,0.99,J,0.22,1.8,0.17,K,0.17,1.8,0.39,J,0.24,1.8,0.25,K,0.25,1.8,,,,,0.88,J B,0.31,1.8,,,,,1.3,J,0.47,1.8,0.96,K,0.96,1.8,2.7,K,2.7,18,1.9,,0.43,1.8,0.26,K,0.26,1.8,1.7,K,1.7,18,1.3,K,1.3,,,,3.5,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.14,K,0.14,1.8,1.1,K,1.1,1.8,0.21,K,0.21,1.8,4.6,K,4.6,18,0.28,K,0.28,1.8,,,,,0.16,K,0.16,1.8,,,,,{84A91534-FA5F-4B87-91AD-A2161DB55847},2712
571659.476328261,204150.99423525,320-62373-6,25-WDC-0020,130390-Wanadoga Creek-275,,Test America Sacramento,320-62373-1,H2O,2020/07/01 00:00:00+00,537 (modified),1,2020/07/10 00:00:00+00,1,ng/L,Kalamazoo,Wanadoga Creek,130390,0405000303,04050003,WCMP,Huntington Rd,Prob Site ID: 275,,,-85.1282,42.3845,2.4,,0.48,1.6,0.45,K,0.45,1.6,1.4,J,0.7,1.6,0.25,K,0.25,1.6,0.26,K,0.26,1.6,0.36,J B,0.14,1.6,,,,,5.4,,0.29,1.6,0.92,J,0.16,1.6,0.94,J,0.21,1.6,0.16,K,0.16,1.6,0.51,J,0.22,1.6,0.24,K,0.24,1.6,,,,,0.53,J B,0.29,1.6,,,,,1.1,J,0.44,1.6,0.9,K,0.9,1.6,2.5,K,2.5,16,3.1,,0.4,1.6,0.25,K,0.25,1.6,1.6,K,1.6,16,1.2,K,1.2,,,,3.3,,1.6,K,1.6,16,,,,,1.6,K,1.6,16,,,,,,,,,0.13,K,0.13,1.6,1.1,K,1.1,1.6,0.2,K,0.2,1.6,4.3,K,4.3,16,0.26,K,0.26,1.6,,,,,0.15,K,0.15,1.6,,,,,{ADAD6CAD-64CF-4BEF-8505-3FAE3ECA3E08},2722
549180.403033221,198442.476511464,240-192410-4,25-GC-0120,390611-GULL CREEK-403,,Eurofins Sacramento,240-192410-1,Water,2023/09/25 00:00:00+00,537 (modified),1,2023/09/30 00:00:00+00,1,ng/L,Kalamazoo,Gull Creek,390611,0405000305,04050003,WCMP,G Ave,Prob Site ID: 403,,,-85.40178,42.33495,1.4, J,0.57,2,0.54,K ,0.54,2,3.4, ,0.84,2,0.31,K ,0.31,2,0.32,K ,0.32,2,1.4, J I,0.56,2,,,,,2.4,K ,2.4,4.9,1.4, J,0.2,2,0.62, J,0.25,2,0.19,K ,0.19,2,1.1, J,0.27,2,0.72,K ,0.72,2,,,,,0.96,K ,0.96,2,,,,,0.53,K ,0.53,2,1.1,K ,1.1,2,1.2,K ,1.2,4.9,0.48,K ,0.48,2,0.3,K ,0.3,2,1.3,K ,1.3,4.9,1.5,K ,1.5,,,,3.9,,47, ,2.5,4.9,,,,,2, ,0.45,2,,,,,,,,,0.36,K ,0.36,2,1.3,K ,1.3,2,0.24,K ,0.24,2,0.24,K ,0.24,2,0.32,K ,0.32,2,,,,,0.39,K ,0.39,2,,,,,{4CCA7797-1A99-41C8-B368-235CB9E2E555},2736
516311.370612114,238023.272168913,320-79004-5,25-RR-0120,030654 Rabbit River 291,,Eurofins TestAmerica,320-79004-1,H2O,2021/09/15 00:00:00+00,537 (modified),1,2021/09/19 00:00:00+00,1,ng/L,Kalamazoo,Rabbit River,030654,0405000308,04050003,WCMP,u/s 26th St.,Prob Site ID: 291,,,-85.79937,42.6929,1.1,J I,0.6,2.1,0.56,K,0.56,2.1,1.3,J,0.87,2.1,0.32,K,0.32,2.1,0.33,K,0.33,2.1,0.67,J,0.59,2.1,,,,,2.5,K,2.5,5.1,1.6,J *+,0.21,2.1,0.26,K,0.26,2.1,0.2,K,0.2,2.1,0.28,K,0.28,2.1,0.75,K,0.75,2.1,,,,,1,K,1,2.1,,,,,0.55,K,0.55,2.1,1.1,K,1.1,2.1,1.2,K,1.2,5.1,0.5,K,0.5,2.1,0.31,K,0.31,2.1,1.3,K,1.3,5.1,1.5,K,1.5,,,,4.1,,2.6,K,2.6,5.1,,,,,0.47,K,0.47,2.1,,,,,,,,,0.38,K,0.38,2.1,1.3,K,1.3,2.1,0.25,K,0.25,2.1,0.25,K,0.25,2.1,0.33,K *+,0.33,2.1,,,,,0.41,K,0.41,2.1,,,,,{648D9B59-9D71-40DC-8E33-C746562F708D},2775
593193.650272259,197263.836474825,320-73341-8,25-EBD-0020,130391 Eaton and Baker Dra,,Eurofins TestAmerica,320-73341-1,H2O,2021/05/05 00:00:00+00,537 (modified),1,2021/05/13 00:00:00+00,1,ng/L,Kalamazoo,Eaton and Baker Drain,130391,0405000304,04050003,WCMP,u/s J Drive North,Prob Site ID: 081,,,-84.867791,42.32009,0.57,K,0.57,1.9,0.54,K,0.54,1.9,0.83,K,0.83,1.9,0.35,J I,0.3,1.9,0.31,K,0.31,1.9,0.56,K,0.56,1.9,,,,,2.3,K,2.3,4.9,0.24,J,0.19,1.9,0.33,J,0.24,1.9,0.19,K,0.19,1.9,0.26,K,0.26,1.9,0.71,K,0.71,1.9,,,,,0.95,K,0.95,1.9,,,,,0.53,K,0.53,1.9,1.1,K,1.1,1.9,1.2,K,1.2,4.9,0.48,K,0.48,1.9,0.29,K,0.29,1.9,1.3,K,1.3,4.9,1.5,K,1.5,,,,3.9,,2.4,K,2.4,4.9,,,,,0.45,K,0.45,1.9,,,,,,,,,0.36,K,0.36,1.9,1.3,K,1.3,1.9,0.23,K,0.23,1.9,0.23,K,0.23,1.9,0.31,K,0.31,1.9,,,,,0.39,K,0.39,1.9,,,,,{AF951BBC-5265-403A-B17E-2015748C01D0},2782
522697.23427968,232447.091878437,320-79004-4,25-RR-0200,030147 Rabbit River 323,,Eurofins TestAmerica,320-79004-1,H2O,2021/09/15 00:00:00+00,537 (modified),1,2021/09/19 00:00:00+00,1,ng/L,Kalamazoo,Rabbit River,030147,0405000308,04050003,WCMP,u/s 18th St.,Prob Site ID: 323,,,-85.721671,42.642503,1.8,J,0.59,2,0.56,K,0.56,2,2.5,,0.87,2,0.32,K,0.32,2,0.33,K,0.33,2,1.1,J,0.58,2,,,,,3,J,2.4,5.1,2.9,,0.16,1.6,1.3,J,0.25,2,0.19,K,0.19,2,0.28,K,0.28,2,0.74,K,0.74,2,,,,,1,K,1,2,,,,,0.55,K,0.55,2,1.1,K,1.1,2,1.2,K,1.2,5.1,2.4,,0.5,2,0.36,J I,0.31,2,1.3,K,1.3,5.1,1.5,K,1.5,,,,4.1,,2.5,K,2.5,5.1,,,,,0.47,K,0.47,2,,,,,,,,,0.38,K,0.38,2,1.3,K,1.3,2,0.24,K,0.24,2,0.24,K,0.24,2,0.33,K *+,0.33,2,,,,,0.41,K,0.41,2,,,,,{5EF63043-AEE3-49FD-A335-709E47A027AA},2783
513304.725383378,214425.436607408,320-79004-3,25-UKR1-0020,030653 Unnamed Trib tp Kal,,Eurofins TestAmerica,320-79004-1,H2O,2021/09/15 00:00:00+00,537 (modified),1,2021/09/19 00:00:00+00,1,ng/L,Kalamazoo,Unnamed Trib to Kalamazoo River,030653,0405000309,04050003,WCMP,d/s 30th St.,Prob Site ID: 099,,,-85.836746,42.480481,0.6,K,0.6,2.1,0.57,K,0.57,2.1,0.88,K,0.88,2.1,0.32,K,0.32,2.1,0.33,K,0.33,2.1,0.59,K,0.59,2.1,,,,,2.5,K,2.5,5.2,0.21,K *+,0.21,2.1,0.26,K,0.26,2.1,0.2,K,0.2,2.1,0.28,K,0.28,2.1,0.76,K,0.76,2.1,,,,,1,K,1,2.1,,,,,0.56,K,0.56,2.1,1.1,K,1.1,2.1,1.2,K,1.2,5.2,0.51,K,0.51,2.1,0.31,K,0.31,2.1,1.4,K,1.4,5.2,1.6,K,1.6,,,,4.2,,2.6,K,2.6,5.2,,,,,0.48,K,0.48,2.1,,,,,,,,,0.38,K,0.38,2.1,1.4,K,1.4,2.1,0.25,K,0.25,2.1,0.25,K,0.25,2.1,0.33,K *+,0.33,2.1,,,,,0.42,K,0.42,2.1,,,,,{77203E82-5FA7-4956-BC51-83C99351FA49},2915
581747.991118355,205877.266871765,320-62373-8,25-AC-0030,130389-Ackley Creek-005,,Test America Sacramento,320-62373-1,H2O,2020/07/01 00:00:00+00,537 (modified),1,2020/07/10 00:00:00+00,1,ng/L,Kalamazoo,Ackely Creek,130389,0405000303,04050003,WCMP,15 Mile Rd,Prob Site ID: 005,,,-85.0054,42.399,1.2,J,0.47,1.6,0.45,K,0.45,1.6,1.3,J,0.69,1.6,0.25,K,0.25,1.6,0.26,K,0.26,1.6,0.34,J B,0.14,1.6,,,,,7.5,,0.28,1.6,0.54,J,0.16,1.6,1.1,J,0.2,1.6,0.15,K,0.15,1.6,0.53,J,0.22,1.6,0.24,K,0.24,1.6,,,,,0.28,J B,0.28,1.6,,,,,1.2,J,0.44,1.6,0.9,K,0.9,1.6,2.5,K,2.5,16,1.3,J,0.4,1.6,0.24,K,0.24,1.6,1.5,K,1.5,16,1.2,K,1.2,,,,3.3,,1.6,K,1.6,16,,,,,1.6,K,1.6,16,,,,,,,,,0.13,K,0.13,1.6,1.1,K,1.1,1.6,0.2,K,0.2,1.6,4.2,K,4.2,16,0.26,K,0.26,1.6,,,,,0.15,K,0.15,1.6,,,,,{A7491B32-06C0-4316-945E-269414424E78},2933
522697.23427968,232447.091878437,320-75746-4,25-RR-0200,030147 Rabbit River 323,,Eurofins TestAmerica,320-75746-1,H2O,2021/07/01 00:00:00+00,537 (modified),1,2021/07/09 00:00:00+00,1,ng/L,Kalamazoo,Rabbit River,030147,0405000308,04050003,WCMP,u/s 18th St.,Prob Site ID: 323,,,-85.721671,42.642503,2.9,,0.57,2,0.54,K,0.54,2,3.3,,0.83,2,0.37,J B,0.3,2,0.31,K,0.31,2,0.88,J,0.56,2,,,,,9.8,,2.3,4.9,1.9,J,0.2,2,2.2,,0.24,2,0.19,K,0.19,2,0.54,J,0.26,2,0.71,K,0.71,2,,,,,0.96,K,0.96,2,,,,,3.4,,0.53,2,1.1,K,1.1,2,1.2,K,1.2,4.9,3,,0.48,2,0.29,K,0.29,2,1.3,K,1.3,4.9,1.5,K,1.5,,,,3.9,,2.4,K,2.4,4.9,,,,,0.45,K,0.45,2,,,,,,,,,0.36,K,0.36,2,1.3,K,1.3,2,0.23,K,0.23,2,0.23,K,0.23,2,0.31,K,0.31,2,,,,,0.39,K,0.39,2,,,,,{0E2EC582-C94E-4363-9564-317BEC7BDA3B},2957
581747.991118355,205877.266871765,320-79315-9,25-AC-0030,130389 Ackley Creek 005,,Eurofins TestAmerica,320-79315-1,H2O,2021/09/22 00:00:00+00,537 (modified),1,2021/09/29 00:00:00+00,1,ng/L,Kalamazoo,Ackely Creek,130389,0405000303,04050003,WCMP,15 Mile Rd,Prob Site ID: 005,,,-85.0054,42.399,0.56,K,0.56,1.9,0.54,K,0.54,1.9,0.83,K,0.83,1.9,0.3,K,0.3,1.9,0.31,K,0.31,1.9,0.56,K,0.56,1.9,,,,,2.3,K,2.3,4.9,0.19,K,0.19,1.9,0.24,K,0.24,1.9,0.19,K,0.19,1.9,0.26,K,0.26,1.9,0.71,K,0.71,1.9,,,,,0.95,K,0.95,1.9,,,,,0.53,K,0.53,1.9,1.1,K,1.1,1.9,1.2,K,1.2,4.9,0.48,K,0.48,1.9,0.29,K,0.29,1.9,1.3,K,1.3,4.9,1.5,K,1.5,,,,3.9,,2.4,K,2.4,4.9,,,,,0.45,K,0.45,1.9,,,,,,,,,0.36,K,0.36,1.9,1.3,K,1.3,1.9,0.23,K,0.23,1.9,0.23,K,0.23,1.9,0.31,K *+,0.31,1.9,,,,,0.39,K,0.39,1.9,,,,,{1AA8994A-8314-488F-ABD4-18718415E024},2979
581747.991118355,205877.266871765,320-81668-9,25-AC-0030,130389 Ackley Creek 005,,Eurofins TestAmerica,320-81668-1,H2O,2021/11/10 00:00:00+00,537 (modified),1,2021/11/15 00:00:00+00,1,ng/L,Kalamazoo,Ackely Creek,130389,0405000303,04050003,WCMP,15 Mile Rd,Prob Site ID: 005,,,-85.0054,42.399,0.57,J,0.51,1.7,0.48,K,0.48,1.7,0.74,J,0.74,1.7,0.27,K,0.27,1.7,0.28,K,0.28,1.7,0.5,K,0.5,1.7,,,,,3.9,J,2.1,4.4,0.35,J,0.17,1.7,0.56,J,0.22,1.7,0.17,K,0.17,1.7,0.24,K,0.24,1.7,0.64,K,0.64,1.7,,,,,0.85,K,0.85,1.7,,,,,0.47,K,0.47,1.7,0.96,K,0.96,1.7,1,K,1,4.4,0.43,K,0.43,1.7,0.26,K,0.26,1.7,1.1,K,1.1,4.4,1.3,K,1.3,,,,3.5,,2.2,K,2.2,4.4,,,,,0.4,K,0.4,1.7,,,,,,,,,0.32,K,0.32,1.7,1.1,K,1.1,1.7,0.21,K,0.21,1.7,0.21,K,0.21,1.7,0.28,K,0.28,1.7,,,,,0.35,K,0.35,1.7,,,,,{AB1C86B1-AA71-4F5C-AF0B-12F4538EFA11},3005
522697.23427968,232447.091878437,320-73604-4,25-RR-0200,030147 Rabbit River 323,,Eurofins TestAmerica,320-73604-1,H2O,2021/05/12 00:00:00+00,537 (modified),1,2021/05/19 00:00:00+00,1,ng/L,Kalamazoo,Rabbit River,030147,0405000308,04050003,WCMP,u/s 18th St.,Prob Site ID: 323,,,-85.721671,42.642503,2.6,,0.55,1.9,0.52,K,0.52,1.9,2.3,,0.81,1.9,0.29,K,0.29,1.9,0.3,K,0.3,1.9,0.87,J,0.54,1.9,,,,,2.7,J,2.3,4.7,2.3,,0.19,1.9,1.3,J,0.24,1.9,0.18,K,0.18,1.9,0.26,K,0.26,1.9,0.69,K,0.69,1.9,,,,,0.93,K,0.93,1.9,,,,,1.2,J,0.51,1.9,1,K,1,1.9,1.1,K,1.1,4.7,2.5,,0.46,1.9,0.28,K,0.28,1.9,1.2,K,1.2,4.7,1.4,K,1.4,,,,3.8,,2.4,K,2.4,4.7,,,,,0.44,K,0.44,1.9,,,,,,,,,0.35,K,0.35,1.9,1.2,K,1.2,1.9,0.23,K,0.23,1.9,0.23,K,0.23,1.9,0.3,K,0.3,1.9,,,,,0.38,K,0.38,1.9,,,,,{A08A85B8-0894-4206-86A9-4AB9B6A5FD7B},3013
